,composition,Atoms,Ind Charges,reduced_formula,mp-id,icsd_id,Charge_prob_per_ele,Charge_prob,normalized_charge_prob,Intrastate,Interstate
824,Rb4Sb7Br1,"[4, 7, 1]","[[1], [-3, 3], [-1]]",Rb4Sb7Br,[],[],"[1.0, 0.25357142857142856, 0.881]",0.223396429,0.799909869,FALSE,FALSE
825,Rb4Sb7Br7,"[4, 7, 7]","[[1], [-3, 3], [-1]]",Rb4(SbBr)7,[],[],"[1.0, 0.2694285714285714, 0.881]",0.237366571,0.849932402,FALSE,FALSE
826,Rb4Sb9Br1,"[4, 9, 1]","[[1], [-3, 3], [-1]]",Rb4Sb9Br,[],[],"[1.0, 0.2553333333333333, 0.881]",0.224948667,0.805467928,FALSE,FALSE
827,Rb4Sb9Br7,"[4, 9, 7]","[[1], [-3, 3], [-1]]",Rb4Sb9Br7,[],[],"[1.0, 0.26766666666666666, 0.881]",0.235814333,0.844374343,FALSE,FALSE
828,Rb4Sb10Br4,"[4, 10, 4]","[[1], [-3, 3], [-1]]",Rb2Sb5Br2,[],[],"[1.0, 0.2615, 0.881]",0.2303815,0.824921136,FALSE,FALSE
829,Rb4Sb11Br1,"[4, 11, 1]","[[1], [-3, 3], [-1]]",Rb4Sb11Br,[],[],"[1.0, 0.25645454545454544, 0.881]",0.225936455,0.809004875,FALSE,FALSE
830,Rb4Sb13Br1,"[4, 13, 1]","[[1], [-3, 3], [-1]]",Rb4Sb13Br,[],[],"[1.0, 0.2572307692307692, 0.881]",0.226620308,0.811453531,FALSE,FALSE
831,Rb4Sb15Br1,"[4, 15, 1]","[[1], [-3, 3], [-1]]",Rb4Sb15Br,[],[],"[1.0, 0.2578, 0.881]",0.2271218,0.813249211,FALSE,FALSE
832,Rb5Sb1Br2,"[5, 1, 2]","[[1], [-3], [-1]]",Rb5SbBr2,[],[],"[1.0, 0.206, 0.881]",0.181486,0.649842271,FALSE,FALSE
833,Rb5Sb1Br8,"[5, 1, 8]","[[1], [3], [-1]]",Rb5SbBr8,[],[],"[1.0, 0.317, 0.881]",0.279277,1,FALSE,FALSE
834,Rb5Sb2Br5,"[5, 2, 5]","[[1], [-3, 3], [-1]]",Rb5Sb2Br5,[],[],"[1.0, 0.2615, 0.881]",0.2303815,0.824921136,FALSE,FALSE
835,Rb5Sb2Br11,"[5, 2, 11]","[[1], [3], [-1]]",Rb5Sb2Br11,[],[],"[1.0, 0.317, 0.881]",0.279277,1,TRUE,FALSE
836,Rb5Sb3Br2,"[5, 3, 2]","[[1], [-3, 3], [-1]]",Rb5Sb3Br2,[],[],"[1.0, 0.243, 0.881]",0.214083,0.766561514,FALSE,FALSE
837,Rb5Sb3Br8,"[5, 3, 8]","[[1], [-3, 3], [-1]]",Rb5Sb3Br8,[],[],"[1.0, 0.28, 0.881]",0.24668,0.883280757,FALSE,FALSE
838,Rb5Sb4Br5,"[5, 4, 5]","[[1], [-3, 3], [-1]]",Rb5Sb4Br5,[],[],"[1.0, 0.2615, 0.881]",0.2303815,0.824921136,FALSE,FALSE
839,Rb5Sb4Br11,"[5, 4, 11]","[[1], [-3, 3], [-1]]",Rb5Sb4Br11,[],[],"[1.0, 0.28925, 0.881]",0.25482925,0.912460568,FALSE,FALSE
840,Rb5Sb5Br2,"[5, 5, 2]","[[1], [-3, 3], [-1]]",Rb5Sb5Br2,[],[],"[1.0, 0.2504, 0.881]",0.2206024,0.789905363,FALSE,FALSE
841,Rb5Sb5Br8,"[5, 5, 8]","[[1], [-3, 3], [-1]]",Rb5Sb5Br8,[],[],"[1.0, 0.2726, 0.881]",0.2401606,0.859936909,FALSE,FALSE
842,Rb5Sb6Br5,"[5, 6, 5]","[[1], [-3, 3], [-1]]",Rb5Sb6Br5,[],[],"[1.0, 0.2615, 0.881]",0.2303815,0.824921136,FALSE,FALSE
843,Rb5Sb7Br2,"[5, 7, 2]","[[1], [-3, 3], [-1]]",Rb5Sb7Br2,[],[],"[1.0, 0.25357142857142856, 0.881]",0.223396429,0.799909869,FALSE,FALSE
844,Rb5Sb7Br8,"[5, 7, 8]","[[1], [-3, 3], [-1]]",Rb5Sb7Br8,[],[],"[1.0, 0.2694285714285714, 0.881]",0.237366571,0.849932402,FALSE,FALSE
845,Rb5Sb8Br5,"[5, 8, 5]","[[1], [-3, 3], [-1]]",Rb5Sb8Br5,[],[],"[1.0, 0.2615, 0.881]",0.2303815,0.824921136,FALSE,FALSE
846,Rb5Sb9Br2,"[5, 9, 2]","[[1], [-3, 3], [-1]]",Rb5Sb9Br2,[],[],"[1.0, 0.2553333333333333, 0.881]",0.224948667,0.805467928,FALSE,FALSE
847,Rb5Sb11Br2,"[5, 11, 2]","[[1], [-3, 3], [-1]]",Rb5Sb11Br2,[],[],"[1.0, 0.25645454545454544, 0.881]",0.225936455,0.809004875,FALSE,FALSE
848,Rb5Sb13Br2,"[5, 13, 2]","[[1], [-3, 3], [-1]]",Rb5Sb13Br2,[],[],"[1.0, 0.2572307692307692, 0.881]",0.226620308,0.811453531,FALSE,FALSE
849,Rb6Sb1Br3,"[6, 1, 3]","[[1], [-3], [-1]]",Rb6SbBr3,[],[],"[1.0, 0.206, 0.881]",0.181486,0.649842271,FALSE,FALSE
850,Rb6Sb1Br9,"[6, 1, 9]","[[1], [3], [-1]]",Rb6SbBr9,[],[],"[1.0, 0.317, 0.881]",0.279277,1,FALSE,FALSE
851,Rb6Sb2Br6,"[6, 2, 6]","[[1], [-3, 3], [-1]]",Rb3SbBr3,[],[],"[1.0, 0.2615, 0.881]",0.2303815,0.824921136,FALSE,FALSE
852,Rb6Sb3Br3,"[6, 3, 3]","[[1], [-3, 3], [-1]]",Rb2SbBr,[],[],"[1.0, 0.243, 0.881]",0.214083,0.766561514,FALSE,FALSE
853,Rb6Sb3Br9,"[6, 3, 9]","[[1], [-3, 3], [-1]]",Rb2SbBr3,[],[],"[1.0, 0.28, 0.881]",0.24668,0.883280757,FALSE,FALSE
854,Rb6Sb5Br3,"[6, 5, 3]","[[1], [-3, 3], [-1]]",Rb6Sb5Br3,[],[],"[1.0, 0.2504, 0.881]",0.2206024,0.789905363,FALSE,FALSE
855,Rb6Sb5Br9,"[6, 5, 9]","[[1], [-3, 3], [-1]]",Rb6Sb5Br9,[],[],"[1.0, 0.2726, 0.881]",0.2401606,0.859936909,FALSE,FALSE
856,Rb6Sb7Br3,"[6, 7, 3]","[[1], [-3, 3], [-1]]",Rb6Sb7Br3,[],[],"[1.0, 0.25357142857142856, 0.881]",0.223396429,0.799909869,FALSE,FALSE
857,Rb6Sb9Br3,"[6, 9, 3]","[[1], [-3, 3], [-1]]",Rb2Sb3Br,[],[],"[1.0, 0.2553333333333333, 0.881]",0.224948667,0.805467928,FALSE,FALSE
858,Rb6Sb11Br3,"[6, 11, 3]","[[1], [-3, 3], [-1]]",Rb6Sb11Br3,[],[],"[1.0, 0.25645454545454544, 0.881]",0.225936455,0.809004875,FALSE,FALSE
859,Rb7Sb1Br4,"[7, 1, 4]","[[1], [-3], [-1]]",Rb7SbBr4,[],[],"[1.0, 0.206, 0.881]",0.181486,0.649842271,FALSE,FALSE
860,Rb7Sb1Br10,"[7, 1, 10]","[[1], [3], [-1]]",Rb7SbBr10,[],[],"[1.0, 0.317, 0.881]",0.279277,1,FALSE,FALSE
861,Rb7Sb2Br1,"[7, 2, 1]","[[1], [-3], [-1]]",Rb7Sb2Br,[],[],"[1.0, 0.206, 0.881]",0.181486,0.649842271,FALSE,FALSE
862,Rb7Sb2Br7,"[7, 2, 7]","[[1], [-3, 3], [-1]]",Rb7Sb2Br7,[],[],"[1.0, 0.2615, 0.881]",0.2303815,0.824921136,FALSE,FALSE
863,Rb7Sb3Br4,"[7, 3, 4]","[[1], [-3, 3], [-1]]",Rb7Sb3Br4,[],[],"[1.0, 0.243, 0.881]",0.214083,0.766561514,FALSE,FALSE
864,Rb7Sb3Br10,"[7, 3, 10]","[[1], [-3, 3], [-1]]",Rb7Sb3Br10,[],[],"[1.0, 0.28, 0.881]",0.24668,0.883280757,FALSE,FALSE
865,Rb7Sb4Br1,"[7, 4, 1]","[[1], [-3, 3], [-1]]",Rb7Sb4Br,[],[],"[1.0, 0.23374999999999999, 0.881]",0.20593375,0.737381703,FALSE,FALSE
866,Rb7Sb4Br7,"[7, 4, 7]","[[1], [-3, 3], [-1]]",Rb7Sb4Br7,[],[],"[1.0, 0.2615, 0.881]",0.2303815,0.824921136,FALSE,FALSE
867,Rb7Sb5Br4,"[7, 5, 4]","[[1], [-3, 3], [-1]]",Rb7Sb5Br4,[],[],"[1.0, 0.2504, 0.881]",0.2206024,0.789905363,FALSE,FALSE
868,Rb7Sb6Br1,"[7, 6, 1]","[[1], [-3, 3], [-1]]",Rb7Sb6Br,[],[],"[1.0, 0.243, 0.881]",0.214083,0.766561514,FALSE,FALSE
869,Rb7Sb6Br7,"[7, 6, 7]","[[1], [-3, 3], [-1]]",Rb7Sb6Br7,[],[],"[1.0, 0.2615, 0.881]",0.2303815,0.824921136,FALSE,FALSE
870,Rb7Sb7Br4,"[7, 7, 4]","[[1], [-3, 3], [-1]]",Rb7Sb7Br4,[],[],"[1.0, 0.25357142857142856, 0.881]",0.223396429,0.799909869,FALSE,FALSE
871,Rb7Sb8Br1,"[7, 8, 1]","[[1], [-3, 3], [-1]]",Rb7Sb8Br,[],[],"[1.0, 0.24762499999999998, 0.881]",0.218157625,0.78115142,FALSE,FALSE
872,Rb7Sb9Br4,"[7, 9, 4]","[[1], [-3, 3], [-1]]",Rb7Sb9Br4,[],[],"[1.0, 0.2553333333333333, 0.881]",0.224948667,0.805467928,FALSE,FALSE
873,Rb7Sb10Br1,"[7, 10, 1]","[[1], [-3, 3], [-1]]",Rb7Sb10Br,[],[],"[1.0, 0.2504, 0.881]",0.2206024,0.789905363,FALSE,FALSE
874,Rb7Sb12Br1,"[7, 12, 1]","[[1], [-3, 3], [-1]]",Rb7Sb12Br,[],[],"[1.0, 0.25225, 0.881]",0.22223225,0.795741325,FALSE,FALSE
875,Rb8Sb1Br5,"[8, 1, 5]","[[1], [-3], [-1]]",Rb8SbBr5,[],[],"[1.0, 0.206, 0.881]",0.181486,0.649842271,FALSE,FALSE
876,Rb8Sb1Br11,"[8, 1, 11]","[[1], [3], [-1]]",Rb8SbBr11,[],[],"[1.0, 0.317, 0.881]",0.279277,1,FALSE,FALSE
877,Rb8Sb2Br8,"[8, 2, 8]","[[1], [-3, 3], [-1]]",Rb4SbBr4,[],[],"[1.0, 0.2615, 0.881]",0.2303815,0.824921136,FALSE,FALSE
878,Rb8Sb3Br5,"[8, 3, 5]","[[1], [-3, 3], [-1]]",Rb8Sb3Br5,[],[],"[1.0, 0.243, 0.881]",0.214083,0.766561514,FALSE,FALSE
879,Rb8Sb4Br2,"[8, 4, 2]","[[1], [-3, 3], [-1]]",Rb4Sb2Br,[],[],"[1.0, 0.23374999999999999, 0.881]",0.20593375,0.737381703,FALSE,FALSE
880,Rb8Sb5Br5,"[8, 5, 5]","[[1], [-3, 3], [-1]]",Rb8(SbBr)5,[],[],"[1.0, 0.2504, 0.881]",0.2206024,0.789905363,FALSE,FALSE
881,Rb8Sb7Br5,"[8, 7, 5]","[[1], [-3, 3], [-1]]",Rb8Sb7Br5,[],[],"[1.0, 0.25357142857142856, 0.881]",0.223396429,0.799909869,FALSE,FALSE
882,Rb8Sb8Br2,"[8, 8, 2]","[[1], [-3, 3], [-1]]",Rb4Sb4Br,[],[],"[1.0, 0.24762499999999998, 0.881]",0.218157625,0.78115142,FALSE,FALSE
883,Rb9Sb1Br6,"[9, 1, 6]","[[1], [-3], [-1]]",Rb9SbBr6,[],[],"[1.0, 0.206, 0.881]",0.181486,0.649842271,FALSE,FALSE
884,Rb9Sb2Br3,"[9, 2, 3]","[[1], [-3], [-1]]",Rb9Sb2Br3,[],[],"[1.0, 0.206, 0.881]",0.181486,0.649842271,FALSE,FALSE
885,Rb9Sb2Br9,"[9, 2, 9]","[[1], [-3, 3], [-1]]",Rb9Sb2Br9,[],[],"[1.0, 0.2615, 0.881]",0.2303815,0.824921136,FALSE,FALSE
886,Rb9Sb3Br6,"[9, 3, 6]","[[1], [-3, 3], [-1]]",Rb3SbBr2,[],[],"[1.0, 0.243, 0.881]",0.214083,0.766561514,FALSE,FALSE
887,Rb9Sb4Br3,"[9, 4, 3]","[[1], [-3, 3], [-1]]",Rb9Sb4Br3,[],[],"[1.0, 0.23374999999999999, 0.881]",0.20593375,0.737381703,FALSE,FALSE
888,Rb9Sb5Br6,"[9, 5, 6]","[[1], [-3, 3], [-1]]",Rb9Sb5Br6,[],[],"[1.0, 0.2504, 0.881]",0.2206024,0.789905363,FALSE,FALSE
889,Rb9Sb6Br3,"[9, 6, 3]","[[1], [-3, 3], [-1]]",Rb3Sb2Br,[],[],"[1.0, 0.243, 0.881]",0.214083,0.766561514,FALSE,FALSE
890,Rb9Sb8Br3,"[9, 8, 3]","[[1], [-3, 3], [-1]]",Rb9Sb8Br3,[],[],"[1.0, 0.24762499999999998, 0.881]",0.218157625,0.78115142,FALSE,FALSE
891,Rb10Sb1Br7,"[10, 1, 7]","[[1], [-3], [-1]]",Rb10SbBr7,[],[],"[1.0, 0.206, 0.881]",0.181486,0.649842271,FALSE,FALSE
892,Rb10Sb3Br1,"[10, 3, 1]","[[1], [-3], [-1]]",Rb10Sb3Br,[],[],"[1.0, 0.206, 0.881]",0.181486,0.649842271,FALSE,FALSE
893,Rb10Sb3Br7,"[10, 3, 7]","[[1], [-3, 3], [-1]]",Rb10Sb3Br7,[],[],"[1.0, 0.243, 0.881]",0.214083,0.766561514,FALSE,FALSE
894,Rb10Sb4Br4,"[10, 4, 4]","[[1], [-3, 3], [-1]]",Rb5(SbBr)2,[],[],"[1.0, 0.23374999999999999, 0.881]",0.20593375,0.737381703,FALSE,FALSE
895,Rb10Sb5Br1,"[10, 5, 1]","[[1], [-3, 3], [-1]]",Rb10Sb5Br,[],[],"[1.0, 0.2282, 0.881]",0.2010442,0.719873817,FALSE,FALSE
896,Rb10Sb7Br1,"[10, 7, 1]","[[1], [-3, 3], [-1]]",Rb10Sb7Br,[],[],"[1.0, 0.2377142857142857, 0.881]",0.209426286,0.749887337,FALSE,FALSE
897,Rb10Sb9Br1,"[10, 9, 1]","[[1], [-3, 3], [-1]]",Rb10Sb9Br,[],[],"[1.0, 0.243, 0.881]",0.214083,0.766561514,FALSE,FALSE
898,Rb11Sb1Br8,"[11, 1, 8]","[[1], [-3], [-1]]",Rb11SbBr8,[],[],"[1.0, 0.206, 0.881]",0.181486,0.649842271,FALSE,FALSE
899,Rb11Sb2Br5,"[11, 2, 5]","[[1], [-3], [-1]]",Rb11Sb2Br5,[],[],"[1.0, 0.206, 0.881]",0.181486,0.649842271,FALSE,FALSE
900,Rb11Sb3Br2,"[11, 3, 2]","[[1], [-3], [-1]]",Rb11Sb3Br2,[],[],"[1.0, 0.206, 0.881]",0.181486,0.649842271,FALSE,FALSE
901,Rb11Sb4Br5,"[11, 4, 5]","[[1], [-3, 3], [-1]]",Rb11Sb4Br5,[],[],"[1.0, 0.23374999999999999, 0.881]",0.20593375,0.737381703,FALSE,FALSE
902,Rb11Sb5Br2,"[11, 5, 2]","[[1], [-3, 3], [-1]]",Rb11Sb5Br2,[],[],"[1.0, 0.2282, 0.881]",0.2010442,0.719873817,FALSE,FALSE
903,Rb11Sb7Br2,"[11, 7, 2]","[[1], [-3, 3], [-1]]",Rb11Sb7Br2,[],[],"[1.0, 0.2377142857142857, 0.881]",0.209426286,0.749887337,FALSE,FALSE
904,Rb12Sb5Br3,"[12, 5, 3]","[[1], [-3, 3], [-1]]",Rb12Sb5Br3,[],[],"[1.0, 0.2282, 0.881]",0.2010442,0.719873817,FALSE,FALSE
905,Rb13Sb3Br4,"[13, 3, 4]","[[1], [-3], [-1]]",Rb13Sb3Br4,[],[],"[1.0, 0.206, 0.881]",0.181486,0.649842271,FALSE,FALSE
906,Rb13Sb4Br1,"[13, 4, 1]","[[1], [-3], [-1]]",Rb13Sb4Br,[],[],"[1.0, 0.206, 0.881]",0.181486,0.649842271,FALSE,FALSE
907,Rb13Sb6Br1,"[13, 6, 1]","[[1], [-3, 3], [-1]]",Rb13Sb6Br,[],[],"[1.0, 0.22449999999999998, 0.881]",0.1977845,0.708201893,FALSE,FALSE
908,Rb1Sb1I4,"[1, 1, 4]","[[1], [3], [-1]]",RbSbI4,[],[],"[1.0, 0.317, 0.906]",0.287202,1,FALSE,TRUE
909,Rb1Sb2I1,"[1, 2, 1]","[[1], [-3, 3], [-1]]",RbSb2I,[],[],"[1.0, 0.2615, 0.906]",0.236919,0.824921136,FALSE,FALSE
910,Rb1Sb2I7,"[1, 2, 7]","[[1], [3], [-1]]",RbSb2I7,[],[],"[1.0, 0.317, 0.906]",0.287202,1,FALSE,TRUE
911,Rb1Sb3I4,"[1, 3, 4]","[[1], [-3, 3], [-1]]",RbSb3I4,[],[],"[1.0, 0.28, 0.906]",0.25368,0.883280757,FALSE,FALSE
912,Rb1Sb3I10,"[1, 3, 10]","[[1], [3], [-1]]",RbSb3I10,[],[],"[1.0, 0.317, 0.906]",0.287202,1,FALSE,FALSE
913,Rb1Sb4I1,"[1, 4, 1]","[[1], [-3, 3], [-1]]",RbSb4I,[],[],"[1.0, 0.2615, 0.906]",0.236919,0.824921136,FALSE,FALSE
914,Rb1Sb4I7,"[1, 4, 7]","[[1], [-3, 3], [-1]]",RbSb4I7,[],[],"[1.0, 0.28925, 0.906]",0.2620605,0.912460568,FALSE,FALSE
915,Rb1Sb4I13,"[1, 4, 13]","[[1], [3], [-1]]",RbSb4I13,[],[],"[1.0, 0.317, 0.906]",0.287202,1,FALSE,FALSE
916,Rb1Sb5I4,"[1, 5, 4]","[[1], [-3, 3], [-1]]",RbSb5I4,[],[],"[1.0, 0.2726, 0.906]",0.2469756,0.859936909,FALSE,FALSE
917,Rb1Sb5I10,"[1, 5, 10]","[[1], [-3, 3], [-1]]",Rb(SbI2)5,[],[],"[1.0, 0.2948, 0.906]",0.2670888,0.929968454,FALSE,FALSE
918,Rb1Sb6I1,"[1, 6, 1]","[[1], [-3, 3], [-1]]",RbSb6I,[],[],"[1.0, 0.2615, 0.906]",0.236919,0.824921136,FALSE,FALSE
919,Rb1Sb6I7,"[1, 6, 7]","[[1], [-3, 3], [-1]]",RbSb6I7,[],[],"[1.0, 0.28, 0.906]",0.25368,0.883280757,FALSE,FALSE
920,Rb1Sb6I13,"[1, 6, 13]","[[1], [-3, 3], [-1]]",RbSb6I13,[],[],"[1.0, 0.2985, 0.906]",0.270441,0.941640379,FALSE,FALSE
921,Rb1Sb7I4,"[1, 7, 4]","[[1], [-3, 3], [-1]]",RbSb7I4,[],[],"[1.0, 0.2694285714285714, 0.906]",0.244102286,0.849932402,FALSE,FALSE
922,Rb1Sb7I10,"[1, 7, 10]","[[1], [-3, 3], [-1]]",RbSb7I10,[],[],"[1.0, 0.2852857142857143, 0.906]",0.258468857,0.899954935,FALSE,FALSE
923,Rb1Sb8I1,"[1, 8, 1]","[[1], [-3, 3], [-1]]",RbSb8I,[],[],"[1.0, 0.2615, 0.906]",0.236919,0.824921136,FALSE,FALSE
924,Rb1Sb8I7,"[1, 8, 7]","[[1], [-3, 3], [-1]]",RbSb8I7,[],[],"[1.0, 0.275375, 0.906]",0.24948975,0.868690852,FALSE,FALSE
925,Rb1Sb9I4,"[1, 9, 4]","[[1], [-3, 3], [-1]]",RbSb9I4,[],[],"[1.0, 0.26766666666666666, 0.906]",0.242506,0.844374343,FALSE,FALSE
926,Rb1Sb9I10,"[1, 9, 10]","[[1], [-3, 3], [-1]]",RbSb9I10,[],[],"[1.0, 0.28, 0.906]",0.25368,0.883280757,FALSE,FALSE
927,Rb1Sb10I1,"[1, 10, 1]","[[1], [-3, 3], [-1]]",RbSb10I,[],[],"[1.0, 0.2615, 0.906]",0.236919,0.824921136,FALSE,FALSE
928,Rb1Sb10I7,"[1, 10, 7]","[[1], [-3, 3], [-1]]",RbSb10I7,[],[],"[1.0, 0.2726, 0.906]",0.2469756,0.859936909,FALSE,FALSE
929,Rb1Sb11I4,"[1, 11, 4]","[[1], [-3, 3], [-1]]",RbSb11I4,[],[],"[1.0, 0.26654545454545453, 0.906]",0.241490182,0.840837396,FALSE,FALSE
930,Rb1Sb12I1,"[1, 12, 1]","[[1], [-3, 3], [-1]]",RbSb12I,[],[],"[1.0, 0.2615, 0.906]",0.236919,0.824921136,FALSE,FALSE
931,Rb1Sb12I7,"[1, 12, 7]","[[1], [-3, 3], [-1]]",RbSb12I7,[],[],"[1.0, 0.27075, 0.906]",0.2452995,0.854100946,FALSE,FALSE
932,Rb1Sb13I4,"[1, 13, 4]","[[1], [-3, 3], [-1]]",RbSb13I4,[],[],"[1.0, 0.26576923076923076, 0.906]",0.240786923,0.838388741,FALSE,FALSE
933,Rb1Sb14I1,"[1, 14, 1]","[[1], [-3, 3], [-1]]",RbSb14I,[],[],"[1.0, 0.2615, 0.906]",0.236919,0.824921136,FALSE,FALSE
934,Rb1Sb15I4,"[1, 15, 4]","[[1], [-3, 3], [-1]]",RbSb15I4,[],[],"[1.0, 0.2652, 0.906]",0.2402712,0.83659306,FALSE,FALSE
935,Rb1Sb16I1,"[1, 16, 1]","[[1], [-3, 3], [-1]]",RbSb16I,[],[],"[1.0, 0.2615, 0.906]",0.236919,0.824921136,FALSE,FALSE
936,Rb1Sb18I1,"[1, 18, 1]","[[1], [-3, 3], [-1]]",RbSb18I,[],[],"[1.0, 0.2615, 0.906]",0.236919,0.824921136,FALSE,FALSE
937,Rb2Sb1I5,"[2, 1, 5]","[[1], [3], [-1]]",Rb2SbI5,[],[],"[1.0, 0.317, 0.906]",0.287202,1,TRUE,TRUE
938,Rb2Sb2I2,"[2, 2, 2]","[[1], [-3, 3], [-1]]",RbSbI,[],[],"[1.0, 0.2615, 0.906]",0.236919,0.824921136,FALSE,FALSE
939,Rb2Sb3I5,"[2, 3, 5]","[[1], [-3, 3], [-1]]",Rb2Sb3I5,[],[],"[1.0, 0.28, 0.906]",0.25368,0.883280757,FALSE,FALSE
940,Rb2Sb3I11,"[2, 3, 11]","[[1], [3], [-1]]",Rb2Sb3I11,[],[],"[1.0, 0.317, 0.906]",0.287202,1,FALSE,FALSE
941,Rb2Sb4I8,"[2, 4, 8]","[[1], [-3, 3], [-1]]",Rb(SbI2)2,[],[],"[1.0, 0.28925, 0.906]",0.2620605,0.912460568,FALSE,FALSE
942,Rb2Sb5I5,"[2, 5, 5]","[[1], [-3, 3], [-1]]",Rb2(SbI)5,[],[],"[1.0, 0.2726, 0.906]",0.2469756,0.859936909,FALSE,FALSE
943,Rb2Sb5I11,"[2, 5, 11]","[[1], [-3, 3], [-1]]",Rb2Sb5I11,[],[],"[1.0, 0.2948, 0.906]",0.2670888,0.929968454,FALSE,FALSE
944,Rb2Sb6I2,"[2, 6, 2]","[[1], [-3, 3], [-1]]",RbSb3I,[],[],"[1.0, 0.2615, 0.906]",0.236919,0.824921136,FALSE,FALSE
945,Rb2Sb7I5,"[2, 7, 5]","[[1], [-3, 3], [-1]]",Rb2Sb7I5,[],[],"[1.0, 0.2694285714285714, 0.906]",0.244102286,0.849932402,FALSE,FALSE
946,Rb2Sb7I11,"[2, 7, 11]","[[1], [-3, 3], [-1]]",Rb2Sb7I11,[],[],"[1.0, 0.2852857142857143, 0.906]",0.258468857,0.899954935,FALSE,FALSE
947,Rb2Sb8I8,"[2, 8, 8]","[[1], [-3, 3], [-1]]",Rb(SbI)4,[],[],"[1.0, 0.275375, 0.906]",0.24948975,0.868690852,FALSE,FALSE
948,Rb2Sb9I5,"[2, 9, 5]","[[1], [-3, 3], [-1]]",Rb2Sb9I5,[],[],"[1.0, 0.26766666666666666, 0.906]",0.242506,0.844374343,FALSE,FALSE
949,Rb2Sb10I2,"[2, 10, 2]","[[1], [-3, 3], [-1]]",RbSb5I,[],[],"[1.0, 0.2615, 0.906]",0.236919,0.824921136,FALSE,FALSE
950,Rb2Sb11I5,"[2, 11, 5]","[[1], [-3, 3], [-1]]",Rb2Sb11I5,[],[],"[1.0, 0.26654545454545453, 0.906]",0.241490182,0.840837396,FALSE,FALSE
951,Rb2Sb13I5,"[2, 13, 5]","[[1], [-3, 3], [-1]]",Rb2Sb13I5,[],[],"[1.0, 0.26576923076923076, 0.906]",0.240786923,0.838388741,FALSE,FALSE
952,Rb2Sb14I2,"[2, 14, 2]","[[1], [-3, 3], [-1]]",RbSb7I,[],[],"[1.0, 0.2615, 0.906]",0.236919,0.824921136,FALSE,FALSE
953,Rb3Sb1I6,"[3, 1, 6]","[[1], [3], [-1]]",Rb3SbI6,mp-1114515,[],"[1.0, 0.317, 0.906]",0.287202,1,TRUE,TRUE
954,Rb3Sb2I3,"[3, 2, 3]","[[1], [-3, 3], [-1]]",Rb3Sb2I3,[],[],"[1.0, 0.2615, 0.906]",0.236919,0.824921136,FALSE,FALSE
955,Rb3Sb2I9,"[3, 2, 9]","[[1], [3], [-1]]",Rb3Sb2I9,mp-1195452,[431323],"[1.0, 0.317, 0.906]",0.287202,1,TRUE,TRUE
956,Rb3Sb3I6,"[3, 3, 6]","[[1], [-3, 3], [-1]]",RbSbI2,[],[],"[1.0, 0.28, 0.906]",0.25368,0.883280757,FALSE,FALSE
957,Rb3Sb4I3,"[3, 4, 3]","[[1], [-3, 3], [-1]]",Rb3Sb4I3,[],[],"[1.0, 0.2615, 0.906]",0.236919,0.824921136,FALSE,FALSE
958,Rb3Sb4I9,"[3, 4, 9]","[[1], [-3, 3], [-1]]",Rb3Sb4I9,[],[],"[1.0, 0.28925, 0.906]",0.2620605,0.912460568,FALSE,FALSE
959,Rb3Sb5I6,"[3, 5, 6]","[[1], [-3, 3], [-1]]",Rb3Sb5I6,[],[],"[1.0, 0.2726, 0.906]",0.2469756,0.859936909,FALSE,FALSE
960,Rb3Sb5I12,"[3, 5, 12]","[[1], [-3, 3], [-1]]",Rb3Sb5I12,[],[],"[1.0, 0.2948, 0.906]",0.2670888,0.929968454,FALSE,FALSE
961,Rb3Sb6I9,"[3, 6, 9]","[[1], [-3, 3], [-1]]",RbSb2I3,[],[],"[1.0, 0.28, 0.906]",0.25368,0.883280757,FALSE,FALSE
962,Rb3Sb7I6,"[3, 7, 6]","[[1], [-3, 3], [-1]]",Rb3Sb7I6,[],[],"[1.0, 0.2694285714285714, 0.906]",0.244102286,0.849932402,FALSE,FALSE
963,Rb3Sb8I3,"[3, 8, 3]","[[1], [-3, 3], [-1]]",Rb3Sb8I3,[],[],"[1.0, 0.2615, 0.906]",0.236919,0.824921136,FALSE,FALSE
964,Rb3Sb8I9,"[3, 8, 9]","[[1], [-3, 3], [-1]]",Rb3Sb8I9,[],[],"[1.0, 0.275375, 0.906]",0.24948975,0.868690852,FALSE,FALSE
965,Rb3Sb9I6,"[3, 9, 6]","[[1], [-3, 3], [-1]]",RbSb3I2,[],[],"[1.0, 0.26766666666666666, 0.906]",0.242506,0.844374343,FALSE,FALSE
966,Rb3Sb10I3,"[3, 10, 3]","[[1], [-3, 3], [-1]]",Rb3Sb10I3,[],[],"[1.0, 0.2615, 0.906]",0.236919,0.824921136,FALSE,FALSE
967,Rb3Sb11I6,"[3, 11, 6]","[[1], [-3, 3], [-1]]",Rb3Sb11I6,[],[],"[1.0, 0.26654545454545453, 0.906]",0.241490182,0.840837396,FALSE,FALSE
968,Rb3Sb14I3,"[3, 14, 3]","[[1], [-3, 3], [-1]]",Rb3Sb14I3,[],[],"[1.0, 0.2615, 0.906]",0.236919,0.824921136,FALSE,FALSE
969,Rb4Sb1I1,"[4, 1, 1]","[[1], [-3], [-1]]",Rb4SbI,[],[],"[1.0, 0.206, 0.906]",0.186636,0.649842271,FALSE,FALSE
